querry ion,Co-localized ion 0,Co-localized ion 1,Co-localized ion 2,Co-localized ion 3,Co-localized ion 4
651.1180622778052,915.5758249906994,689.072113397556,892.5193567739475,893.5262386790652,652.1182950264455
651.53491078673,652.5390466705502,623.5045237275274,354.28052216707636,624.5076122885758,635.5406176058782
651.8640190032474,652.8686621690276,653.8634106966302,667.8248629666634,635.8823122209155,462.8815971474105
652.1182950264455,689.072113397556,653.115166003649,1091.4752613054447,673.0980101334605,651.1180622778052
652.5390466705502,623.5045237275274,354.28052216707636,651.53491078673,624.5076122885758,565.2644136105794
652.8686621690276,651.8640190032474,635.8823122209155,653.8634106966302,667.8248629666634,636.8862073583871
653.115166003649,673.0980101334605,652.1182950264455,1091.4752613054447,689.072113397556,480.92135647188854
653.440171857945,620.4289073390528,592.3979174887361,488.14316961153236,874.6363614724803,818.4999069875014
653.5463639576126,635.5406176058782,623.5045237275274,649.5199056071581,624.5076122885758,354.28052216707636
653.8634106966302,667.8248629666634,651.8640190032474,652.8686621690276,462.8815971474105,635.8823122209155
653.9304350231664,637.9538848896059,563.895309088542,370.05309497804274,425.985951457724,402.0228467957095
654.5519633537199,636.5439731877427,649.5199056071581,650.5225622268006,653.5463639576126,635.5406176058782
655.5673047082455,807.4800013095298,790.4882657721412,845.4451088412034,844.471294359313,846.4369740687139
655.927965635832,1524.4823773082926,617.9799592727853,1084.4660417096147,640.181030410894,1106.4456047249614
656.4250188176937,749.4696784170335,1243.7084639418003,763.4753506035465,1392.5512691862123,988.5612598809591
656.5710894211817,612.5441592388363,607.2442170267313,579.2105685069598,611.5404110297106,655.5673047082455
657.3693082421597,704.4401752394438,717.4518906033954,716.4750299573279,718.3923720022317,884.5448456840813
657.8625189655502,659.8671119255142,1217.8355360453259,660.8675673431801,850.8690495173248,1256.7984862251606
658.393959505014,691.387833266733,320.0674091983695,334.0828741207913,260.9925369827291,262.0615262722415
658.8879380725758,1180.880280124408,812.8899839516082,1026.8596769275941,1181.8874087966897,620.9145825340014
659.8671119255142,657.8625189655502,1217.8355360453259,660.8675673431801,850.8690495173248,1220.8564617030165
660.3770589176809,629.3600532450267,673.3875092510143,720.4048872056225,688.4298547239116,689.4288011652565
660.8675673431801,850.8690495173248,657.8625189655502,659.8671119255142,442.89549168461576,1217.8355360453259
662.3710991516284,770.4026750593572,902.5130935443302,660.3770589176809,634.3009416212233,720.4048872056225
662.4737703952343,678.5043860143919,634.4452560583575,690.5034211984961,706.5019107564127,970.6909308406046
663.8382122797045,340.9826409710106,348.8629141819279,665.8293860330673,338.96744661950675,486.94624904062147
664.0539945650318,238.9918361927659,1019.6967650204119,1017.687397316431,472.0707053549236,856.0366855412777
664.1170824594038,702.0737197166029,580.0263805511914,1699.0721858032007,1501.136431120635,617.9799592727853
665.8293860330673,663.8382122797045,340.9826409710106,348.8629141819279,338.96744661950675,296.993185872069
666.4355659927171,667.4409743983788,704.3926268784891,705.3953375019148,754.3967003205664,694.4678871323547
666.4755534648402,704.5687473645871,703.577764906236,901.5524242090518,683.4533740513923,1093.5483000747313
667.4409743983788,666.4355659927171,704.3926268784891,705.3953375019148,694.4678871323547,754.3967003205664
667.8248629666634,653.8634106966302,651.8640190032474,462.8815971474105,652.8686621690276,635.8823122209155
668.6551502434885,620.5995485953661,630.6184534923055,621.6010716995045,632.6333366024774,649.6335814335266
670.3590503480261,676.3721553980829,632.3376532978016,648.3356161213601,698.3887679471204,503.2483148307256
671.44590438356,865.6976569812307,866.7046148774738,867.7084054334154,864.6897073296063,863.6872497192735
672.3630613235459,650.4591400343886,692.4031967746907,988.5612598809591,1177.5431203454432,1372.5187081459167
673.0980101334605,1091.4752613054447,653.115166003649,652.1182950264455,1093.4881565039072,1092.48261105987
673.3875092510143,629.3600532450267,690.3998578623335,660.3770589176809,688.4298547239116,720.4048872056225
673.837140073407,1250.7928221001082,675.8430991211533,481.85765791607287,676.8423944784503,1251.787596749365
674.4050907527301,734.3923242659407,702.4090436873353,646.3579789982405,718.3923720022317,884.5448456840813
674.8503407108872,828.8844516126005,1021.8710328174353,1020.8496727133138,830.8927794825152,1058.8069544575028
675.8430991211533,676.8423944784503,1250.7928221001082,673.837140073407,1251.787596749365,1252.7925585250625
676.3721553980829,670.3590503480261,632.3376532978016,648.3356161213601,698.3887679471204,768.394547651299
676.8423944784503,675.8430991211533,1250.7928221001082,1251.787596749365,1252.7925585250625,673.837140073407
677.2537008248463,752.3136694792702,944.2756661712565,502.245336008667,1120.2873423851433,1495.8991214216621
678.4738540317834,787.5117691961548,786.5928804602315,679.4770391904731,1058.648145588937,894.5745202661064
678.5043860143919,634.4452560583575,706.5019107564127,662.4737703952343,970.6909308406046,690.5034211984961
679.4770391904731,578.3814440429564,678.4738540317834,546.2605943111951,804.6225528583128,787.5117691961548
681.2953686194277,697.2670076416205,1491.869374591648,1445.871820973021,1684.1017525663099,1459.8409146180675
683.4533740513923,901.5524242090518,666.4755534648402,917.5601886499705,704.5687473645871,1093.5483000747313
684.3732442729624,716.3657747388964,525.373099746355,698.3887679471204,886.5417460749886,610.2956672316388
686.3693858162928,747.4469713106582,730.4519007151414,839.4826067764018,720.4048872056225,902.5130935443302
687.3979861367085,938.5706762666408,954.5219515621691,890.5334883887781,658.393959505014,905.518937086656
688.4298547239116,689.4288011652565,629.3600532450267,704.3926268784891,673.3875092510143,705.3953375019148
689.072113397556,652.1182950264455,651.1180622778052,653.115166003649,1091.4752613054447,673.0980101334605
689.4288011652565,688.4298547239116,629.3600532450267,705.3953375019148,704.3926268784891,532.2821279095385
689.4960227002409,690.5034211984961,662.4737703952343,678.5043860143919,634.4452560583575,466.3301150488463
690.3998578623335,646.3579789982405,760.4161533986867,674.4050907527301,730.4519007151414,673.3875092510143
690.5034211984961,689.4960227002409,662.4737703952343,678.5043860143919,634.4452560583575,706.5019107564127
691.387833266733,658.393959505014,320.0674091983695,334.0828741207913,260.9925369827291,1449.9948046017887
692.4031967746907,650.4591400343886,672.3630613235459,730.4519007151414,763.4753506035465,656.4250188176937
694.3481043167009,459.2507231588004,887.3155772223379,1078.2967823577844,886.3179096430603,711.3313835624724
694.4678871323547,733.4510596201317,754.3967003205664,732.4231156685532,667.4409743983788,666.4355659927171
694.516501541694,754.5928608616996,753.5880363950102,755.5971361760062,695.5173248650315,1487.1513587949346
695.46690176533,846.6126272091403,847.6397684873482,694.4678871323547,819.5052313056129,714.3645459195511
695.5173248650315,753.5880363950102,754.5928608616996,755.5971361760062,694.516501541694,945.560763320112
696.5230730317703,946.5044302442082,570.523066856957,1138.5410883454983,1329.5260880763444,945.560763320112
697.2182007037679,570.3476584167086,520.2652026045062,640.181030410894,1122.4151038927994,738.5829119090109
697.2670076416205,681.2953686194277,1684.1017525663099,1491.869374591648,1445.871820973021,1500.1647604264322
697.4779625659228,1125.5538269404237,698.4813072640745,1124.5412837523027,757.5547735498612,756.5516790846718
697.5250439944101,1101.5604045092623,1100.550187626679,1131.5718679343486,1099.5848782859894,1151.4766748281718
698.3887679471204,676.3721553980829,670.3590503480261,503.2483148307256,632.3376532978016,716.3657747388964
698.4813072640745,697.4779625659228,1125.5538269404237,1124.5412837523027,757.5547735498612,756.5516790846718
699.4196524540307,1162.546289691456,500.31040753070914,1354.5306860476985,424.00441646959376,1319.4929867779908
700.4170350173505,1370.5128686984217,1180.5290236870142,1371.5205650228345,1176.530869013427,984.5558384084429
702.0737197166029,664.1170824594038,580.0263805511914,1699.0721858032007,617.9799592727853,1681.1109237566138
702.4090436873353,718.3923720022317,884.5448456840813,734.3923242659407,733.4510596201317,717.4518906033954
702.5442663399747,480.3109746092455,587.5410256449705,462.2987340653756,590.5584234983219,703.5443457623443
703.5443457623443,587.5410256449705,589.5538541397461,590.5584234983219,462.2987340653756,480.3109746092455
703.577764906236,704.5687473645871,741.5301804362334,1093.5483000747313,726.4654260257388,725.5252565663079
704.3521255631597,494.1930508322779,926.2768465135264,450.17946647700535,1131.475688104776,376.9279211896253
704.3926268784891,705.3953375019148,666.4355659927171,667.4409743983788,706.3977137229531,689.4288011652565
704.4401752394438,716.4750299573279,717.4518906033954,657.3693082421597,733.4510596201317,732.4231156685532
704.5687473645871,703.577764906236,741.5301804362334,1093.5483000747313,726.4654260257388,725.5252565663079
705.3953375019148,704.3926268784891,706.3977137229531,666.4355659927171,667.4409743983788,689.4288011652565
706.3977137229531,705.3953375019148,704.3926268784891,532.2821279095385,689.4288011652565,688.4298547239116
706.5019107564127,678.5043860143919,634.4452560583575,970.6909308406046,662.4737703952343,690.5034211984961
706.539003026762,707.543000210798,746.4441999629398,708.5466526995748,732.5549635478624,733.5592507410493
706.5813967061425,806.6467074252826,745.5471348846495,711.5376984297104,1058.5422869047597,1054.5274626412079
707.543000210798,746.4441999629398,706.539003026762,732.5549635478624,708.5466526995748,733.5592507410493
708.47757379459,729.5922944652393,767.5766409351266,751.5861581137234,742.5727617626167,1278.778196069194
708.5466526995748,706.539003026762,746.4441999629398,707.543000210798,732.5549635478624,733.5592507410493
709.5038372704659,730.587040849708,752.4829682477355,846.6845914816638,540.2481931297527,845.6776368218556
710.3681869660095,518.3230458324069,519.3269710162383,886.3179096430603,1078.2967823577844,887.3155772223379
710.4907308407314,711.4932284891368,586.4976000242548,712.4098759979004,769.5614666487104,770.566399023844
710.5937594078538,282.279930988288,637.5552883617175,265.27228740864916,882.684828394066,308.2956303295499
711.3313835624724,904.2860001470294,887.3155772223379,1078.2967823577844,694.3481043167009,459.2507231588004
711.4238625691748,771.514777984284,770.5105350430747,744.4947935910699,746.4441999629398,707.543000210798
711.4932284891368,710.4907308407314,586.4976000242548,712.4098759979004,769.5614666487104,770.566399023844
711.5376984297104,745.5471348846495,806.6467074252826,706.5813967061425,1054.5274626412079,1058.5422869047597
712.4098759979004,710.4907308407314,711.4932284891368,586.4976000242548,769.5614666487104,770.566399023844
713.4543094685591,714.4556302494964,772.5261236905142,715.4798212829887,774.5314941866485,775.5332224707618
713.5060371019097,714.505644098628,1010.5581627998879,1533.1813996341698,1532.177495545553,943.5559411401098
713.5987985640925,1493.1603996463537,1531.1321429609993,1515.1507421248914,1696.1310947186435,1530.1295806947876
714.3645459195511,819.5052313056129,748.4567080267019,568.2469554929721,818.4999069875014,847.6397684873482
714.4556302494964,772.5261236905142,715.4798212829887,774.5314941866485,713.4543094685591,775.5332224707618
714.505644098628,713.5060371019097,1010.5581627998879,1533.1813996341698,1532.177495545553,943.5559411401098
715.4798212829887,714.4556302494964,772.5261236905142,713.4543094685591,774.5314941866485,775.5332224707618
716.3657747388964,610.2956672316388,525.373099746355,698.3887679471204,768.394547651299,886.5417460749886
716.4750299573279,717.4518906033954,704.4401752394438,733.4510596201317,732.4231156685532,884.5448456840813
717.4518906033954,716.4750299573279,704.4401752394438,733.4510596201317,884.5448456840813,718.3923720022317
717.9165898014451,336.94899894239586,294.9775351911344,322.9723187405337,348.95101304962486,1040.4416389462444
718.3923720022317,702.4090436873353,884.5448456840813,734.3923242659407,733.4510596201317,717.4518906033954
718.5378557449864,626.5233323368161,566.2658168118999,625.5185698873681,654.5519633537199,386.04693553929053
718.580969414202,719.5786914962541,1191.511481211214,1175.5312426744922,903.4996237697665,885.5471596084562
719.4024201407851,812.479582906702,616.3306182327715,970.5210816295712,906.5200882806827,590.2602684732703
719.5786914962541,718.580969414202,1191.511481211214,903.4996237697665,1290.500437958749,1356.5334823073977
720.4048872056225,628.3947258772084,673.3875092510143,660.3770589176809,629.3600532450267,730.4519007151414
720.5723952240669,721.574686372204,722.5946292374867,758.5610944291207,759.5611565613189,1097.5223471335455
721.574686372204,722.5946292374867,720.5723952240669,758.5610944291207,573.48460742882,759.4662204938186
722.5530814254025,723.5454655372239,781.6197074662712,974.6277609656355,760.6519082554455,799.6353372112035
722.5946292374867,721.574686372204,720.5723952240669,758.5610944291207,573.48460742882,362.94598186144947
723.4948189834563,724.5247225519521,783.5703227195738,782.5679952451555,1719.1540155212315,1718.152900891078
723.5454655372239,783.6408475693963,722.5530814254025,781.6197074662712,974.6277609656355,761.6528225607815
724.5247225519521,723.4948189834563,1719.1540155212315,1718.152900891078,783.5703227195738,782.5679952451555
725.5252565663079,726.4654260257388,742.4242718102436,741.5301804362334,704.5687473645871,743.4588190300192
726.3056148743453,476.22658780019924,537.3185692091763,498.3468020865114,904.2860001470294,1296.9010038592078
726.4654260257388,725.5252565663079,741.5301804362334,742.4242718102436,703.577764906236,704.5687473645871
727.2831509741192,919.2638319929881,538.3027607489876,1297.903245929229,1317.874302751622,726.3056148743453
727.4704589561181,1275.760651153831,1395.8764654938464,1303.8319342116292,1393.8748214071081,1355.8960612106105
728.3840066819721,524.3666629486088,999.5304284389829,862.5608943814876,768.394547651299,525.373099746355
728.5205826689096,729.451866788517,755.544246322999,920.4918808199759,1190.5050801898406,1014.5831190970748
729.1783686568915,553.169037991551,824.0908399933019,649.0832507360763,1032.0481085332199,299.0689620400925
729.451866788517,728.5205826689096,920.4918808199759,1191.511481211214,995.5278515003731,1190.5050801898406
729.5594636352854,590.5584234983219,480.3109746092455,462.2987340653756,340.29370109681986,587.5410256449705
729.5922944652393,767.5766409351266,751.5861581137234,708.47757379459,742.5727617626167,1278.778196069194
730.4519007151414,690.3998578623335,744.3961579938104,760.4161533986867,646.3579789982405,735.4322161539985
730.587040849708,752.4829682477355,709.5038372704659,846.6845914816638,540.2481931297527,845.6776368218556
731.6069197237591,732.6099071804842,733.6161037548972,771.5687858598435,834.6756915890497,835.7155082472935
732.2290494801987,920.7519430406309,584.24246792399,919.7511705137129,947.7830627860105,613.5541565615773
732.4231156685532,733.4510596201317,716.4750299573279,717.4518906033954,884.5448456840813,718.3923720022317
732.4835438029015,770.4026750593572,958.647205219413,1193.5238547214815,779.5102422774355,744.3961579938104
732.5549635478624,733.5592507410493,706.539003026762,707.543000210798,746.4441999629398,708.5466526995748
732.6099071804842,731.6069197237591,733.6161037548972,771.5687858598435,834.6756915890497,835.7155082472935
733.4510596201317,732.4231156685532,717.4518906033954,716.4750299573279,884.5448456840813,718.3923720022317
733.5592507410493,732.5549635478624,707.543000210798,746.4441999629398,706.539003026762,744.4947935910699
733.6161037548972,732.6099071804842,834.6756915890497,731.6069197237591,771.5687858598435,835.7155082472935
734.2399420240761,410.98692433689473,799.309552198688,875.4479621959839,925.4597688324644,783.3235377116102
734.3923242659407,702.4090436873353,674.4050907527301,718.3923720022317,884.5448456840813,733.4510596201317
734.5704239399055,736.5766977643316,735.5737963012486,737.58096665223,713.4543094685591,714.4556302494964
734.6328652064784,756.6140973501746,735.6308055724794,762.6569605307786,790.6819526417414,919.8132557939389
735.4322161539985,760.4161533986867,744.3961579938104,646.3579789982405,674.4050907527301,734.3923242659407
735.5737963012486,734.5704239399055,736.5766977643316,737.58096665223,713.4543094685591,714.4556302494964
735.6308055724794,756.6140973501746,734.6328652064784,762.6569605307786,790.6819526417414,919.8132557939389
736.4036310103074,928.3052933783213,929.3060802979629,912.3335651025952,1485.8618156454077,485.2728203451057
736.5766977643316,734.5704239399055,735.5737963012486,737.58096665223,713.4543094685591,714.4556302494964
737.413194459036,972.5297087422433,797.5310725209395,781.5571804965416,780.5535253707476,796.5248257721389
737.58096665223,735.5737963012486,734.5704239399055,736.5766977643316,713.4543094685591,714.4556302494964
738.4296834783142,739.5473918875996,760.6519082554455,799.6353372112035,781.6197074662712,782.6384298810017
738.5829119090109,1727.1062397087717,1529.1506112120642,1531.1321429609993,1536.1317734190065,713.5987985640925
739.4697424495258,740.4705510211404,799.5433834191224,798.5405867721017,991.6057534497595,990.523012514118
739.5473918875996,738.4296834783142,799.6353372112035,782.6384298810017,760.6519082554455,974.6277609656355
740.4705510211404,739.4697424495258,799.5433834191224,798.5405867721017,991.6057534497595,990.523012514118
740.539048964831,821.6263843452492,837.5121423443018,766.4683090419774,839.6316213720312,802.6436101228949
740.8797738761749,762.8552769400428,372.883667809008,586.8466697045097,741.8806359416258,742.8772786652223
741.4819825848176,800.5534434951851,976.5618746610387,586.2425301396734,762.5997633127245,992.5531949610596
741.5301804362334,703.577764906236,704.5687473645871,726.4654260257388,1093.5483000747313,725.5252565663079
741.8806359416258,742.8772786652223,566.8649586780848,564.8632184853984,586.8466697045097,372.883667809008
742.4242718102436,726.4654260257388,725.5252565663079,743.4588190300192,741.5301804362334,704.5687473645871
742.5727617626167,751.5861581137234,708.47757379459,767.5766409351266,729.5922944652393,1277.771555632557
742.8772786652223,741.8806359416258,566.8649586780848,372.883667809008,586.8466697045097,564.8632184853984
743.4588190300192,742.4242718102436,917.5601886499705,725.5252565663079,726.4654260257388,704.5687473645871
744.3961579938104,760.4161533986867,735.4322161539985,730.4519007151414,646.3579789982405,690.3998578623335
744.4947935910699,770.5105350430747,711.4238625691748,771.514777984284,746.4441999629398,733.5592507410493
744.5636633916977,428.37387843841327,400.3418966472872,546.30839463039,426.3588515942955,1528.1531667069273
745.4427680442258,744.4947935910699,711.4238625691748,771.514777984284,770.5105350430747,733.5592507410493
745.5471348846495,711.5376984297104,706.5813967061425,806.6467074252826,1058.5422869047597,1054.5274626412079
745.6067811081289,794.4943004196275,768.5905093106495,843.5450070239824,796.6024917459281,1528.1531667069273
746.4441999629398,707.543000210798,706.539003026762,708.5466526995748,732.5549635478624,733.5592507410493
746.569233254944,747.5740435426255,1760.1381441136095,1584.1649031494912,1761.1461107261443,1585.1711661047325
746.6158953527198,747.6095541511164,774.6147617798192,775.6107808605803,794.4943004196275,768.5905093106495
747.4469713106582,686.3693858162928,1478.0334526661716,1447.9915736012167,1449.9948046017887,762.4377370835024
747.5740435426255,746.569233254944,629.5473138701243,1585.1711661047325,1584.1649031494912,1760.1381441136095
747.6095541511164,746.6158953527198,775.6107808605803,774.6147617798192,794.4943004196275,768.5905093106495
748.4567080267019,714.3645459195511,940.569609551221,907.5291518220968,942.5515913262254,568.2469554929721
748.6045358802344,820.6348705742428,814.517399095829,777.5347470858798,815.5239479519861,936.5572591534902
749.4696784170335,753.458060152707,656.4250188176937,763.4753506035465,988.5612598809591,859.5171158142898
749.6083375915093,1515.1507421248914,1493.1603996463537,1531.1321429609993,1695.1306734365517,1706.1294501134412
750.560946980017,800.643511635011,744.5636633916977,802.6436101228949,604.6039093790165,1528.1531667069273
751.4189509561252,776.4372472931308,773.372510183112,799.4254628096581,410.98692433689473,974.4572168435418
751.5335488591472,810.600865150318,811.6046037501974,812.6075537476346,1004.5255196677489,1003.5867251792213
751.5861581137234,767.5766409351266,729.5922944652393,708.47757379459,742.5727617626167,1278.778196069194
751.9883637159269,1384.8578726981175,1413.823160604091,1397.846036901084,1403.827595925079,1383.8507559862874
752.3136694792702,944.2756661712565,677.2537008248463,502.245336008667,1120.2873423851433,1495.8991214216621
752.4829682477355,730.587040849708,709.5038372704659,846.6845914816638,540.2481931297527,845.6776368218556
753.458060152707,749.4696784170335,763.4753506035465,748.4567080267019,656.4250188176937,907.5291518220968
753.5880363950102,695.5173248650315,754.5928608616996,755.5971361760062,694.516501541694,945.560763320112
754.3967003205664,733.4510596201317,732.4231156685532,734.3923242659407,718.3923720022317,702.4090436873353
754.5362685991726,755.544246322999,424.00441646959376,445.9843337948709,1163.5494176972923,1110.5192727204371
754.5928608616996,755.5971361760062,753.5880363950102,694.516501541694,695.5173248650315,1487.1513587949346
755.544246322999,754.5362685991726,424.00441646959376,1110.5192727204371,1163.5494176972923,1172.5169400100647
755.5971361760062,754.5928608616996,753.5880363950102,695.5173248650315,694.516501541694,1487.1513587949346
755.8673102182886,1158.5424197037419,1157.5436087956496,557.8979841604086,1129.4634552657137,1155.5225689368308
756.3966102533362,782.4056381795565,968.540821444946,820.431788322596,804.4616462045253,783.4430073192875
756.5516790846718,757.5547735498612,1124.5412837523027,1125.5538269404237,697.4779625659228,698.4813072640745
756.6140973501746,734.6328652064784,735.6308055724794,762.6569605307786,790.6819526417414,919.8132557939389
757.5547735498612,1124.5412837523027,756.5516790846718,1125.5538269404237,697.4779625659228,698.4813072640745
757.6153805849294,977.6171305173511,990.6220717211465,949.6069273060048,976.6277952193112,993.6729183018706
757.8578559853152,601.8155798541427,602.8199436484648,565.8709840480908,582.840510423508,774.8258719600099
758.4037188431568,759.4662204938186,1278.778196069194,1296.7551101427366,1277.771555632557,896.529064392917
758.5610944291207,1086.5692292611807,1097.5223471335455,1319.4929867779908,1104.560724457417,1355.496130364979
758.6160922061463,801.6509535382904,780.6062149738266,785.6456079835236,824.6472898829568,817.704295087834
758.8512994359028,564.8632184853984,566.8649586780848,231.93610412369208,565.8709840480908,741.8806359416258
759.314339614923,774.2914276285874,966.2601667718168,1077.6338343174077,951.28921785393,1440.8993670449022
759.4662204938186,758.4037188431568,1278.778196069194,1277.771555632557,1296.7551101427366,1279.7792306482966
759.5611565613189,1112.522786791872,1305.4725325920444,322.0571846188308,1330.5236057569227,1288.498492726308
759.6390153449071,797.5928835054879,781.6197074662712,760.6519082554455,738.4296834783142,739.5473918875996
760.4161533986867,735.4322161539985,744.3961579938104,646.3579789982405,674.4050907527301,690.3998578623335
760.5872554597131,761.588084690776,1521.1626287020194,1520.1551931985205,1522.1783427272915,1523.1833111219494
760.6519082554455,781.6197074662712,738.4296834783142,739.5473918875996,722.5530814254025,799.6353372112035
761.4967014193953,1012.5787656188335,822.5368369756849,821.5298471432335,820.5261414509943,836.4742701512089
761.588084690776,760.5872554597131,1521.1626287020194,1520.1551931985205,1522.1783427272915,1523.1833111219494
761.6528225607815,783.6408475693963,723.5454655372239,722.5530814254025,781.6197074662712,760.6519082554455
762.4377370835024,763.4753506035465,747.4469713106582,1243.7084639418003,692.4031967746907,656.4250188176937
762.5997633127245,579.5335681019294,763.6032407300046,764.6080386155583,976.5618746610387,977.5022703784837
762.6569605307786,790.6819526417414,735.6308055724794,734.6328652064784,756.6140973501746,919.8132557939389
762.8552769400428,740.8797738761749,372.883667809008,586.8466697045097,742.8772786652223,741.8806359416258
763.4753506035465,656.4250188176937,749.4696784170335,1392.5512691862123,753.458060152707,988.5612598809591
763.6032407300046,764.6080386155583,762.5997633127245,801.5567639808378,802.5593355000199,579.5335681019294
764.4589638646868,851.4478405410875,850.4394729074846,1209.5339743045843,837.5121423443018,971.5260889192713
764.6080386155583,763.6032407300046,802.5593355000199,801.5567639808378,762.5997633127245,803.557134458533
765.518470411756,824.5586437919219,825.5610904948446,568.2853134558654,606.2279362923123,878.537180333604
766.4683090419774,839.6316213720312,802.6436101228949,604.6039093790165,740.539048964831,808.6537147953222
767.499886257641,827.5758483000604,828.5633204267115,826.5730215909846,829.5664880187031,1586.1503099598135
767.5766409351266,729.5922944652393,751.5861581137234,708.47757379459,742.5727617626167,1278.778196069194
768.394547651299,632.3376532978016,648.3356161213601,525.373099746355,728.3840066819721,716.3657747388964
768.5251826449366,828.5633204267115,826.5730215909846,827.5758483000604,767.499886257641,829.5664880187031
768.5905093106495,794.4943004196275,795.5298004569969,796.6024917459281,843.5450070239824,745.6067811081289
769.4402750251732,1018.5527985599638,866.4901402415444,1019.5259841423315,828.4473333596228,829.4669484984507
769.5614666487104,770.566399023844,711.4932284891368,710.4907308407314,586.4976000242548,712.4098759979004
769.6288062459944,1069.4962577314836,1161.5411224709935,1325.4606444661267,1171.5148678101177,1259.5129538446572
770.4026750593572,662.3710991516284,634.3009416212233,732.4835438029015,686.3693858162928,902.5130935443302
770.5105350430747,771.514777984284,711.4238625691748,744.4947935910699,746.4441999629398,707.543000210798
770.566399023844,769.5614666487104,711.4932284891368,586.4976000242548,710.4907308407314,712.4098759979004
770.618414202333,773.6180880315362,772.6323534779877,633.581413791519,591.5706203401533,340.29370109681986
771.514777984284,711.4238625691748,770.5105350430747,744.4947935910699,746.4441999629398,707.543000210798
771.5687858598435,732.6099071804842,733.6161037548972,731.6069197237591,834.6756915890497,770.566399023844
771.6189395888659,630.4466335139055,916.6774537399988,1622.2026255761407,1621.1931195562186,920.7036049887125
772.3677800503746,887.550759020853,893.5262386790652,830.4462949065598,849.4599051935531,651.1180622778052
772.5261236905142,774.5314941866485,714.4556302494964,775.5332224707618,715.4798212829887,713.4543094685591
772.6323534779877,773.6180880315362,770.618414202333,844.678214984852,1535.2180473027756,816.6480958485702
773.372510183112,410.98692433689473,776.4372472931308,975.4614239408268,751.4189509561252,925.4597688324644
773.5310598036544,774.5314941866485,775.5332224707618,772.5261236905142,714.4556302494964,776.5925501310128
773.6180880315362,770.618414202333,772.6323534779877,633.581413791519,774.6147617798192,844.678214984852
773.8308611385906,598.8155118710872,774.8258719600099,596.8143301746358,581.8447057126559,810.7771899413083
774.2914276285874,966.2601667718168,759.314339614923,1342.8880338396389,1077.6338343174077,951.28921785393
774.4095188646047,538.3512101335502,776.4372472931308,797.4333832575408,874.4046155152708,975.4614239408268
774.5314941866485,772.5261236905142,775.5332224707618,714.4556302494964,773.5310598036544,715.4798212829887
774.6147617798192,746.6158953527198,844.678214984852,747.6095541511164,775.6107808605803,1534.1936324367657
774.8258719600099,773.8308611385906,618.7946836843723,598.8155118710872,810.7771899413083,581.8447057126559
774.9072338909555,428.9321984486555,427.92860159418154,253.92382962773877,251.9200675989295,252.92723572887255
775.2967215090873,952.2909758820833,885.3058702217995,935.3241479864324,927.2916741725032,888.3121472238897
775.4382274341575,773.372510183112,456.1019253798638,410.98692433689473,479.33333821302074,776.4372472931308
775.5332224707618,774.5314941866485,772.5261236905142,773.5310598036544,714.4556302494964,715.4798212829887
775.6107808605803,747.6095541511164,746.6158953527198,843.5450070239824,796.6024917459281,842.5396810981426
776.4372472931308,975.4614239408268,773.372510183112,774.4095188646047,925.4597688324644,751.4189509561252
776.5925501310128,819.6629928739935,604.5071806178416,773.5310598036544,1508.09526050048,774.5314941866485
777.5347470858798,820.6348705742428,1221.552552015893,1191.511481211214,748.6045358802344,714.505644098628
778.2114848368137,1579.0997335657269,467.93003253147583,1578.1052151027711,557.8979841604086,1318.4180356284169
778.5072710517481,969.5146887918934,848.4454074948967,805.4799323754022,783.4430073192875,968.540821444946
778.8284614019879,1124.8505749619071,970.8147015571436,1162.799168108336,1146.8226286176643,969.8055799473552
779.5102422774355,1222.5515783431729,1223.5514217150758,1045.544471802505,1027.5633228396537,1028.5656841477587
780.4520632219819,1016.5406111667596,1211.5374082298383,1210.5080415473753,996.461590307573,889.5299769470963
780.5535253707476,781.5571804965416,972.5297087422433,737.413194459036,796.5248257721389,797.5310725209395
780.6062149738266,758.6160922061463,824.6472898829568,785.6456079835236,801.6509535382904,817.704295087834
781.4614485965488,958.4746661698374,970.5210816295712,891.5180659756713,812.479582906702,996.461590307573
781.5571804965416,780.5535253707476,972.5297087422433,737.413194459036,796.5248257721389,797.5310725209395
781.6197074662712,760.6519082554455,738.4296834783142,722.5530814254025,739.5473918875996,799.6353372112035
782.4056381795565,968.540821444946,783.4430073192875,820.431788322596,756.3966102533362,969.5146887918934
782.5679952451555,783.5703227195738,723.4948189834563,975.5540957766676,974.5522296367037,724.5247225519521
782.6384298810017,739.5473918875996,738.4296834783142,799.6353372112035,760.6519082554455,974.6277609656355
783.3235377116102,799.309552198688,479.33333821302074,734.2399420240761,925.4597688324644,875.4479621959839
783.4430073192875,821.4559136728266,969.5146887918934,782.4056381795565,968.540821444946,823.4483021575111
783.5703227195738,782.5679952451555,723.4948189834563,724.5247225519521,975.5540957766676,974.5522296367037
783.6408475693963,723.5454655372239,722.5530814254025,761.6528225607815,974.6277609656355,799.6353372112035
784.3993924969019,562.2356767194437,991.459498886189,939.5402445234639,800.3873541564469,801.4485633037899
784.5248997853441,875.5924234869749,874.5642063834146,1635.1505243683264,919.6890894988253,1634.1411315764767
784.5739340522902,785.5768668541776,1546.156872765809,978.5267426868303,1349.8824841231103,1736.1366169243352
784.6425873964699,975.6248265183069,1167.5939408002394,976.6277952193112,1166.5960755372107,863.739072569726
